DISTRITO,CASILLA,,PAN,PRI,PRD-PT,PVEM,CONVERGENCIA,NUEVA ALIANZA,PARTIDO SOCIAL DEMÓCRATO,CANDIDATOS NO REGISTRADOS,NULOS,TOTAL,,
11,705,C1,167,147,34,0,1,12,9,0,8,378,,
11,706,B,168,225,16,0,2,10,7,0,14,442,,
11,706,C1,188,193,16,0,1,11,4,0,12,425,,
11,707,B,124,115,16,0,0,4,1,0,1,261,,
11,707,C1,134,109,16,0,1,3,7,0,3,273,,
11,708,B,131,136,29,0,1,5,5,2,4,313,,
11,708,C1,136,137,19,0,2,7,2,3,3,309,,
11,709,B,110,132,20,0,1,8,2,1,5,279,,
11,709,C1,120,142,24,0,0,6,4,1,2,299,,
11,710,B,199,186,30,0,1,6,7,1,4,434,,
11,710,C1,207,195,23,0,2,3,6,0,7,443,,
11,710,C2,206,199,38,0,1,6,3,0,4,457,,
11,711,B,173,138,33,0,0,6,2,0,4,356,,
11,711,C1,175,139,26,0,0,9,4,0,2,355,,
11,712,B,189,179,34,0,2,8,9,0,5,426,,
11,712,C1,203,168,25,0,2,9,5,1,5,418,,
11,712,C2,199,178,25,0,2,6,9,0,7,426,,
11,712,C3,172,184,40,0,0,8,7,2,4,417,,
11,712,C4,191,159,28,0,4,3,5,1,16,407,,
11,713,B,134,186,23,0,0,3,8,0,16,370,,
11,713,C1,152,179,18,0,4,7,7,0,5,372,,
11,714,B,157,160,22,0,0,7,3,3,7,359,,
11,714,C1,145,154,22,0,1,7,5,1,6,341,,
11,715,B,103,111,13,0,0,4,0,0,5,236,,
11,715,C1,91,113,17,0,0,3,2,0,6,232,,
11,716,B,166,185,27,0,0,5,4,1,6,394,,
11,716,C1,159,189,34,0,1,11,6,0,3,403,,
11,717,B,123,149,22,0,1,6,2,0,4,307,,
11,717,C1,152,142,17,0,0,5,2,0,4,322,,
11,717,C2,126,146,11,0,0,7,1,0,2,293,,
11,718,B,165,191,35,0,2,6,12,0,9,420,,
11,718,C1,203,176,32,0,1,9,5,1,7,434,,
11,719,B,143,162,19,0,0,6,3,0,5,338,,
11,719,C1,120,171,24,0,2,7,10,0,7,341,,
11,720,B,122,176,22,0,1,2,5,0,5,333,,
11,720,C1,155,159,12,0,0,4,4,0,0,334,,
11,720,C2,126,145,23,0,1,5,3,1,6,310,,
11,721,B,157,163,21,0,0,5,5,1,7,359,,
11,721,C1,135,177,19,0,1,6,3,1,9,351,,
11,722,B,205,151,14,0,0,9,3,0,12,394,,
11,722,C1,188,157,18,0,0,5,6,0,5,379,,
11,723,B,182,191,31,0,1,7,6,0,6,424,,
11,723,C1,169,166,37,0,4,5,8,0,5,394,,
11,724,B,162,200,41,0,0,9,0,1,10,423,,
11,724,C1,182,219,21,0,0,4,9,0,6,441,,
11,724,C2,187,194,29,0,1,5,9,0,11,436,,
11,725,B,167,170,18,0,2,5,4,4,5,375,,
11,725,C1,195,144,17,0,1,4,4,2,4,371,,
11,725,C2,160,153,27,0,0,2,5,1,6,354,,
11,726,B,188,132,27,0,2,13,8,0,8,378,,
11,726,C1,173,151,28,0,0,8,2,0,8,370,,
11,726,C2,146,159,33,0,1,9,1,0,6,355,,
11,727,B,197,146,29,0,0,12,3,0,3,390,,
11,727,C1,207,163,16,0,2,9,3,1,6,407,,
11,727,C2,219,149,21,0,2,13,6,0,4,414,,
11,728,B,216,173,31,0,0,21,10,1,7,459,,
11,728,C1,186,222,26,0,3,11,7,0,11,466,,
11,729,B,182,157,25,0,4,11,4,0,9,392,,
11,729,C1,202,183,31,0,1,4,3,1,7,432,,
11,730,B,171,198,24,0,3,8,2,0,8,414,,
11,730,C1,172,167,29,0,2,8,3,0,4,385,,
11,730,C2,175,167,31,0,0,4,5,0,13,395,,
11,1009,B,124,156,15,0,0,4,4,0,4,307,,
11,1009,C1,146,115,17,0,0,2,4,0,3,287,,
11,1010,B,188,133,22,0,1,3,1,0,2,350,,
11,1010,C1,198,125,21,0,1,1,2,1,2,351,,
11,1011,B,240,218,23,0,1,2,10,1,5,500,,
11,1011,C1,299,194,28,0,2,4,1,0,4,532,,
11,1012,B,190,211,28,0,0,4,6,0,4,443,,
11,1012,C1,221,183,17,0,0,3,5,0,3,432,,
11,1013,B,186,181,17,0,0,3,1,0,6,394,,
11,1013,C1,177,187,23,0,0,7,1,0,3,398,,
11,1014,B,185,266,20,0,1,5,2,0,1,480,,
11,1014,C1,241,225,21,0,1,5,4,0,2,499,,
11,1015,B,150,134,16,0,0,4,7,0,6,317,,
11,1015,C1,150,146,19,0,7,6,2,0,6,336,,
11,1016,B,122,146,21,0,1,2,6,1,11,310,,
11,1016,C1,130,136,18,0,1,6,3,1,4,299,,
11,1374,B,182,130,21,0,0,4,3,0,7,347,,
11,1374,C1,133,151,24,0,0,4,4,0,5,321,,
11,1375,B,133,185,13,0,2,6,1,2,5,347,,
11,1375,C1,120,215,17,0,2,6,3,2,3,368,,
11,1376,B,213,211,33,0,0,4,7,0,6,474,,
11,1376,C1,196,237,28,0,0,8,4,0,7,480,,
11,1377,B,151,186,24,0,1,7,6,1,7,383,,
11,1377,C1,160,203,32,0,1,6,8,0,4,414,,
11,1378,B,191,176,27,0,1,5,6,0,11,417,,
11,1378,C1,212,175,24,0,0,5,4,3,15,438,,
11,1378,C2,187,175,26,0,0,10,4,0,6,408,,
11,1378,C3,196,188,18,0,1,6,3,0,27,439,,
11,1379,B,173,190,20,0,2,2,3,0,1,391,,
11,1379,C1,204,202,24,0,1,3,3,0,9,446,,
11,1379,C2,175,196,31,0,0,1,3,3,6,415,,
11,1380,B,175,248,38,0,0,2,6,0,3,472,,
11,1380,C1,161,258,33,0,1,8,5,0,9,475,,
11,1381,B,129,144,31,0,0,2,4,0,8,318,,
11,1381,C1,133,163,26,0,3,5,7,2,7,346,,
11,1382,B,132,178,18,0,0,0,0,0,6,334,,
11,1382,C1,143,160,25,0,1,14,9,1,11,364,,
11,1383,B,109,156,33,0,0,6,8,1,4,317,,
11,1383,C1,121,147,32,0,1,6,4,1,7,319,,
11,1384,B,95,189,36,0,0,7,2,0,9,338,,
11,1384,C1,80,183,33,0,0,3,5,0,14,318,,
11,1385,B,156,190,31,0,0,0,5,0,8,390,,
11,1385,C1,187,186,28,0,2,5,3,1,10,422,,
11,1385,C2,172,195,22,0,2,7,5,1,5,409,,
11,1386,B,132,166,28,0,0,8,4,1,9,348,,
11,1386,C1,143,151,29,0,1,9,5,0,5,343,,
11,1387,B,181,188,27,0,1,7,3,1,11,419,,
11,1387,C1,206,193,16,0,8,8,5,2,6,444,,
11,1387,C2,173,177,18,0,1,6,6,0,11,392,,
11,1388,B,152,153,21,0,0,8,3,0,3,340,,
11,1388,C1,141,145,27,0,1,5,3,1,4,327,,
11,1389,B,164,212,36,0,2,11,4,2,6,437,,
11,1389,C1,162,186,42,0,0,9,4,2,7,412,,
11,1389,C2,158,192,23,0,1,11,12,2,0,399,,
11,1390,B,69,218,40,0,0,3,1,0,8,339,,
11,1390,C1,63,230,36,0,0,4,1,0,13,347,,
11,1391,B,79,243,54,0,1,4,0,1,6,388,,
11,1391,C1,61,248,65,0,2,3,2,0,8,389,,
11,1392,B,71,228,56,0,0,4,3,0,2,364,,
11,1392,C1,74,244,63,0,2,2,0,0,15,400,,
11,1393,B,176,133,31,0,0,5,1,1,8,355,,
11,1393,C1,187,163,25,0,1,4,6,1,4,391,,
11,1394,B,122,200,47,0,4,3,5,0,0,381,,
11,1394,C1,146,194,40,0,1,2,8,0,5,396,,
11,1395,B,90,171,26,0,0,5,0,0,6,298,,
11,1395,C1,86,164,42,0,0,3,2,0,11,308,,
11,1395,C2,98,151,31,0,0,3,3,0,9,295,,
11,1396,B,135,175,33,0,8,2,4,0,4,361,,
11,1396,C1,128,191,37,0,0,6,7,1,5,375,,
11,1397,B,139,156,22,0,2,7,4,0,9,339,,
11,1397,C1,128,177,31,0,0,4,4,0,7,351,,
11,1397,C2,116,164,38,0,2,4,2,1,6,333,,
11,1397,C3,144,193,24,0,0,4,2,0,3,370,,
11,1398,B,143,143,18,0,0,4,10,0,5,323,,
11,1398,C1,161,148,24,0,0,4,3,0,5,345,,
11,1399,B,225,230,15,0,1,5,3,0,2,481,,
11,1399,C1,233,219,21,0,0,4,8,0,2,487,,
11,1400,B,191,120,15,0,2,4,6,0,12,350,,
11,1400,C1,165,153,16,0,2,10,4,0,8,358,,
11,1400,C2,149,111,26,0,1,6,8,0,11,312,,
11,1401,B,166,154,19,0,0,0,4,0,5,348,,
11,1401,C1,177,157,25,0,1,9,4,0,6,379,,
11,1401,C2,136,150,17,0,0,13,1,1,10,328,,
11,1402,B,130,148,22,0,1,6,6,0,6,319,,
11,1402,C1,178,127,24,0,1,13,6,0,4,353,,
11,1402,C2,160,136,23,0,2,9,4,1,4,339,,
11,1403,B,199,167,14,0,0,8,5,0,4,397,,
11,1403,C1,187,168,13,0,1,5,4,0,5,383,,
11,1403,C2,209,144,17,0,2,3,7,0,9,391,,
11,1404,B,186,123,24,0,0,11,10,0,10,364,,
11,1404,C1,180,148,23,0,2,5,6,0,9,373,,
11,1405,B,157,167,11,0,1,7,6,0,3,352,,
11,1405,C1,155,182,24,0,1,4,4,2,3,375,,
11,1406,B,148,112,24,0,1,6,7,0,0,298,,
11,1406,C1,165,136,11,0,2,6,7,1,6,334,,
11,1407,B,152,160,13,0,0,6,7,0,5,343,,
11,1407,C1,143,154,19,0,6,6,5,0,4,337,,
11,1407,C2,152,179,8,0,2,2,9,0,2,354,,
11,1408,B,171,121,6,0,1,13,3,1,8,324,,
11,1408,C1,157,138,17,0,0,5,4,1,3,325,,
11,1408,C2,154,142,19,0,1,6,8,0,4,334,,
11,1409,B,152,154,20,0,0,2,1,0,2,331,,
11,1409,C1,162,125,22,0,7,5,2,0,4,327,,
11,1409,C2,167,154,12,0,1,5,8,0,8,355,,
11,1410,B,188,146,18,0,0,0,2,2,6,362,,
11,1410,C1,166,134,30,0,1,7,2,0,4,344,,
11,1411,B,159,193,32,0,2,4,6,0,7,403,,
11,1411,C1,187,164,32,0,0,3,3,0,10,399,,
11,1412,B,192,168,20,0,2,8,4,1,3,398,,
11,1412,C1,206,158,34,0,0,1,5,0,10,414,,
11,1413,B,157,134,34,0,0,6,6,1,6,344,,
11,1413,C1,149,134,35,0,0,6,4,2,10,340,,
11,1413,C2,145,140,40,0,1,6,3,0,6,341,,
11,1414,B,188,147,28,0,0,10,8,0,11,392,,
11,1414,C1,181,171,21,0,1,6,7,0,6,393,,
11,1415,B,189,155,29,0,1,7,3,0,11,395,,
11,1415,C1,210,183,24,0,0,3,10,2,12,444,,
11,1416,B,150,191,21,0,1,3,10,0,17,393,,
11,1416,C1,175,142,30,0,1,5,7,0,18,378,,
11,1416,C2,187,155,29,0,2,9,6,1,9,398,,
11,1417,B,166,151,24,0,0,7,4,2,4,358,,
11,1417,C1,175,136,29,0,1,5,7,0,3,356,,
11,1417,C2,197,140,21,0,0,6,4,0,6,374,,
11,1418,B,156,159,28,0,0,7,7,0,9,366,,
11,1418,C1,141,175,24,0,3,6,7,2,4,362,,
11,1419,B,138,121,33,0,0,13,0,0,10,315,,
11,1419,C1,144,144,23,0,0,3,7,2,4,327,,
11,1420,B,153,162,19,0,1,9,5,1,4,354,,
11,1420,C1,134,181,26,0,1,2,4,0,10,358,,
11,1421,B,170,155,20,0,0,7,3,2,9,366,,
11,1421,C1,141,177,20,0,2,6,4,1,6,357,,
11,1422,B,117,159,17,0,3,6,6,0,5,313,,
11,1422,C1,155,130,20,0,0,8,6,0,7,326,,
11,1422,C2,127,141,24,0,1,9,2,0,4,308,,
11,1423,B,173,167,25,0,1,6,6,0,7,385,,
11,1423,C1,146,148,25,0,0,9,4,0,7,339,,
11,1424,B,152,150,17,0,1,6,11,0,7,344,,
11,1424,C1,144,147,29,0,2,2,5,2,4,335,,
11,1424,C2,126,148,21,0,3,7,8,0,11,324,,
11,1425,B,171,222,27,0,1,7,4,1,5,438,,
11,1425,C1,181,194,23,0,1,10,4,0,4,417,,
11,1426,B,143,145,31,0,1,3,4,1,4,332,,
11,1426,C1,152,160,16,0,1,5,6,0,4,344,,
11,1427,B,145,139,10,0,0,7,5,0,2,308,,
11,1427,C1,101,144,14,0,0,6,7,0,2,274,,
11,1427,C2,126,155,18,0,0,5,7,1,2,314,,
11,1428,B,223,159,28,0,0,5,2,0,0,417,,
11,1428,C1,209,176,23,0,0,5,4,1,6,424,,
11,1429,B,131,160,12,0,1,3,3,0,3,313,,
11,1429,C1,170,145,9,0,1,1,5,0,6,337,,
11,1430,B,195,143,23,0,2,5,5,0,7,380,,
11,1430,C1,164,143,23,0,0,9,2,0,8,349,,
11,1431,B,200,161,27,0,1,3,6,0,8,406,,
11,1431,C1,187,176,21,0,0,4,3,0,12,403,,
11,1431,C2,174,170,37,0,1,4,9,1,8,404,,
11,1432,B,135,132,13,0,3,1,2,0,8,294,,
11,1432,C1,124,135,17,0,1,4,2,1,11,295,,
11,1433,B,186,139,36,0,4,6,6,2,6,385,,
11,1433,C1,192,192,33,0,0,4,4,0,5,430,,
11,1434,B,208,171,18,0,1,4,5,0,4,411,,
11,1434,C1,200,177,22,0,0,11,3,1,1,415,,
11,1435,B,163,207,16,0,0,11,5,1,1,404,,
11,1435,C1,138,199,22,0,0,6,5,0,3,373,,
11,1435,C2,189,158,21,0,0,4,7,0,4,383,,
11,1435,C3,164,177,25,0,0,7,6,0,2,381,,
11,1436,B,208,204,30,0,0,7,6,0,7,462,,
11,1436,C1,199,198,26,0,5,6,5,0,6,445,,
11,1436,C2,207,202,24,0,2,4,3,0,6,448,,
11,1459,B,208,189,26,0,0,6,7,1,5,442,,
11,1459,C1,168,184,22,0,1,6,6,0,4,391,,
11,1459,C2,198,183,21,0,4,6,10,1,7,430,,
11,1463,B,158,128,21,0,2,2,3,0,7,321,,
11,1463,C1,149,123,22,0,1,12,3,0,7,317,,
11,1464,B,175,150,26,0,1,6,8,0,7,373,,
11,1464,C1,162,144,32,0,0,4,0,0,7,349,,
12,570,B,178,102,4,0,0,1,3,2,4,294,,
12,570,C1,166,108,11,0,1,2,3,2,1,294,,
12,571,B,238,173,31,0,1,6,3,1,4,457,,
12,572,B,148,140,15,0,2,5,1,0,6,317,,
12,572,C1,174,112,17,0,0,5,6,0,2,316,,
12,573,B,152,108,11,0,0,6,0,0,5,282,,
12,573,C1,126,126,14,0,1,7,0,0,4,278,,
12,574,B,277,173,30,0,2,6,8,1,7,504,,
12,575,B,262,176,30,0,0,2,6,0,9,485,,
12,576,B,231,231,30,0,1,4,7,1,3,508,,
12,577,B,129,112,13,0,1,2,7,0,1,265,,
12,577,C1,116,136,9,0,0,1,6,0,5,273,,
12,578,B,135,199,14,0,3,4,8,0,3,366,,
12,578,C1,158,205,19,0,0,8,5,0,7,402,,
12,579,B,155,128,0,0,0,2,7,2,3,297,,
12,579,C1,151,129,16,0,0,3,4,0,5,308,,
12,580,B,234,167,14,0,2,8,2,0,9,436,,
12,581,B,132,130,10,0,1,1,8,0,6,288,,
12,581,C1,124,125,19,0,1,2,5,0,3,279,,
12,582,B,185,175,13,0,1,7,5,2,2,390,,
12,582,C1,156,199,10,0,1,5,3,0,6,380,,
12,583,B,205,226,32,0,1,8,4,0,6,482,,
12,584,B,108,155,19,0,1,4,2,0,6,295,,
12,584,C1,120,134,11,0,2,0,6,0,5,278,,
12,585,B,133,126,7,0,2,5,5,1,2,281,,
12,585,C1,110,137,13,0,0,2,3,0,2,267,,
12,586,B,231,217,20,0,1,5,2,1,7,484,,
12,586,C1,250,231,23,0,0,3,7,2,6,522,,
12,587,B,162,143,19,0,0,2,1,0,4,331,,
12,587,C1,155,135,21,0,2,6,3,1,5,328,,
12,587,C2,173,132,18,0,0,4,5,0,3,335,,
12,588,B,164,98,12,0,0,3,2,0,6,285,,
12,588,C1,162,113,20,0,1,3,5,0,8,312,,
12,589,B,154,136,7,0,0,2,4,0,4,307,,
12,589,C1,149,127,8,0,1,1,2,0,6,294,,
12,590,B,244,120,7,0,0,1,2,0,2,376,,
12,590,C1,208,144,13,0,0,4,3,0,2,374,,
12,591,B,206,111,10,0,0,1,6,0,6,340,,
12,591,C1,229,107,7,0,0,0,1,0,1,345,,
12,592,B,235,91,9,0,0,1,1,1,2,340,,
12,592,C1,225,76,13,0,0,0,2,0,4,320,,
12,593,B,267,176,14,0,4,0,0,0,3,464,,
12,593,C1,312,155,17,0,1,2,4,0,2,493,,
12,594,B,217,111,8,0,0,1,1,0,4,342,,
12,594,C1,203,93,8,0,0,2,2,0,1,309,,
12,595,B,303,160,10,0,1,2,5,0,5,486,,
12,596,B,211,124,14,0,3,4,4,0,2,362,,
12,596,C1,200,114,10,0,1,4,1,0,3,333,,
12,597,B,173,89,6,0,1,3,3,0,1,276,,
12,597,C1,182,106,5,0,0,1,2,2,0,298,,
12,598,B,323,156,14,0,0,0,5,0,7,505,,
12,599,B,215,158,12,0,1,5,2,0,8,401,,
12,599,C1,197,160,12,0,1,1,5,0,7,383,,
12,600,B,225,223,23,0,0,6,2,1,7,487,,
12,600,C1,254,190,32,0,0,3,2,0,7,488,,
12,601,B,202,186,9,0,0,4,5,0,2,408,,
12,601,C1,202,171,14,0,0,5,9,0,6,407,,
12,602,B,224,190,25,0,1,12,8,0,7,467,,
12,602,C1,239,180,14,0,1,13,12,0,5,464,,
12,603,B,158,119,13,0,1,3,3,0,4,301,,
12,603,C1,161,115,17,0,0,5,4,2,1,305,,
12,604,B,149,121,17,0,0,4,6,0,4,301,,
12,604,C1,133,139,19,0,0,3,2,0,5,301,,
12,605,B,134,135,17,0,2,2,6,0,4,300,,
12,605,C1,160,122,24,0,0,2,3,0,7,318,,
12,606,B,203,211,25,0,2,4,11,1,10,467,,
12,607,B,219,259,25,0,0,6,6,0,5,520,,
12,608,B,91,139,27,0,1,5,8,0,10,281,,
12,608,C1,113,127,26,0,1,1,3,2,2,275,,
12,609,B,192,174,21,0,0,3,6,0,5,401,,
12,609,C1,185,184,30,0,0,4,3,0,5,411,,
12,610,B,209,238,36,0,0,6,10,0,6,505,,
12,611,B,122,149,14,0,0,3,3,0,3,294,,
12,611,C1,123,132,18,0,0,3,6,1,1,284,,
12,612,B,129,111,17,0,1,3,4,0,0,265,,
12,612,C1,109,131,15,0,1,4,5,0,3,268,,
12,613,B,109,123,21,0,0,4,5,0,1,263,,
12,613,C1,114,142,15,0,2,4,1,0,8,286,,
12,614,B,113,152,16,0,0,3,1,0,3,288,,
12,614,C1,146,166,24,0,0,6,4,0,7,353,,
12,615,B,175,220,17,0,0,5,9,1,5,432,,
12,616,B,139,197,21,0,0,6,8,0,3,374,,
12,616,C1,152,169,20,0,0,5,7,0,2,355,,
12,617,B,123,162,11,0,0,5,5,0,6,312,,
12,617,C1,119,169,17,0,0,4,1,1,0,311,,
12,618,B,95,129,14,0,1,4,9,0,0,252,,
12,618,C1,103,135,14,0,1,1,2,0,1,257,,
12,619,B,156,116,32,0,1,3,4,0,3,315,,
12,620,B,171,201,19,0,0,4,1,0,3,399,,
12,621,B,138,111,20,0,0,2,3,0,3,277,,
12,621,C1,131,119,11,0,0,2,7,0,1,271,,
12,622,B,153,131,22,0,2,6,5,0,0,319,,
12,622,C1,164,151,22,0,0,8,6,0,4,355,,
12,623,B,117,122,17,0,0,3,3,0,1,263,,
12,623,C1,118,128,15,0,2,6,4,0,0,273,,
12,624,B,141,132,17,0,1,2,8,1,3,305,,
12,624,C1,138,156,14,0,0,5,6,1,0,320,,
12,625,B,225,156,24,0,0,3,7,1,0,416,,
12,626,B,188,119,14,0,0,1,2,0,2,326,,
12,626,C1,187,133,12,0,1,3,5,1,5,347,,
12,627,B,207,117,9,0,0,7,3,1,8,352,,
12,627,C1,198,110,13,0,0,2,6,0,2,331,,
12,628,B,180,80,7,0,0,2,3,0,4,276,,
12,628,C1,186,74,8,0,1,1,5,1,2,278,,
12,629,B,272,143,17,0,0,1,4,3,2,442,,
12,630,B,247,132,8,0,1,0,1,1,1,391,,
12,630,C1,251,120,13,0,0,5,2,1,3,395,,
12,631,B,281,158,15,0,0,3,5,0,4,466,,
12,631,C1,300,128,14,0,0,4,3,1,5,455,,
12,632,B,312,175,16,0,0,5,9,0,1,518,,
12,757,B,181,103,7,0,1,2,3,0,5,302,,
12,757,C1,205,84,15,0,1,0,1,0,0,306,,
12,758,B,240,112,16,0,0,3,1,0,1,373,,
12,758,C1,232,98,15,0,0,6,5,2,3,361,,
12,759,B,356,150,16,0,0,5,5,0,8,540,,
12,759,C1,365,171,13,0,1,2,6,1,7,566,,
12,760,B,286,146,8,0,0,3,4,0,6,453,,
12,760,C1,366,102,3,0,0,0,3,0,3,477,,
12,761,B,230,133,17,0,0,1,3,1,1,386,,
12,761,C1,251,126,16,0,2,2,2,1,5,405,,
12,762,B,299,124,15,0,1,2,6,0,7,454,,
12,762,C1,296,128,13,0,1,2,2,2,2,446,,
12,763,B,228,71,14,0,0,0,4,0,0,317,,
12,763,C1,227,82,12,0,1,0,3,0,2,327,,
12,764,B,360,135,18,0,2,0,3,0,2,520,,
12,765,B,349,150,27,0,0,5,6,0,2,539,,
12,766,B,306,167,22,0,2,8,4,0,2,511,,
12,766,C1,327,153,14,0,2,2,7,0,4,509,,
12,767,B,186,109,6,0,0,2,2,1,1,307,,
12,767,C1,224,99,10,0,1,2,2,0,1,339,,
12,768,B,196,103,8,0,0,1,2,0,2,312,,
12,768,C1,178,90,15,0,1,0,1,0,1,286,,
12,769,B,284,145,14,0,0,2,4,0,5,454,,
12,769,C1,282,148,16,0,1,3,6,0,2,458,,
12,770,B,221,113,14,0,1,1,3,1,1,355,,
12,770,C1,251,111,12,0,1,1,7,1,1,385,,
12,771,B,161,143,24,0,1,6,7,0,8,350,,
12,771,C1,133,148,24,0,0,2,11,0,4,322,,
12,771,C2,140,161,19,0,1,5,9,0,6,341,,
12,772,B,130,124,11,0,0,4,2,0,3,274,,
12,772,C1,122,119,15,0,2,1,5,1,5,270,,
12,773,B,150,145,22,0,0,2,3,0,8,330,,
12,773,C1,149,148,28,0,1,2,4,0,11,343,,
12,774,B,162,144,13,0,1,3,4,0,3,330,,
12,774,C1,132,147,28,0,0,2,7,0,5,321,,
12,775,B,119,97,13,0,1,2,6,0,2,240,,
12,775,C1,144,100,16,0,1,5,6,0,2,274,,
12,776,B,141,146,23,0,1,3,5,1,5,325,,
12,776,C1,134,148,15,0,0,1,1,0,7,306,,
12,777,B,264,229,21,0,0,6,6,0,2,528,,
12,777,C1,212,211,30,0,1,8,9,0,5,476,,
12,778,B,248,155,29,0,0,2,4,2,9,449,,
12,778,C1,196,183,20,0,1,7,11,0,6,424,,
12,779,B,182,175,30,0,2,6,6,0,5,406,,
12,779,C1,171,195,19,0,3,9,5,0,13,415,,
12,780,B,165,161,0,0,1,8,12,0,7,354,,
12,780,C1,152,148,17,0,0,4,9,0,7,337,,
12,781,B,132,119,16,0,0,7,4,1,17,296,,
12,781,C1,117,148,18,0,0,4,1,0,13,301,,
12,782,B,141,160,17,0,0,5,4,0,5,332,,
12,782,C1,156,140,20,0,0,8,2,0,3,329,,
12,783,B,119,166,19,0,0,5,7,0,5,321,,
12,783,C1,158,154,24,0,0,1,7,0,6,350,,
12,784,B,172,176,29,0,1,3,5,1,7,394,,
12,784,C1,173,190,23,0,0,1,2,0,5,394,,
12,784,C2,180,167,19,0,0,4,4,2,6,382,,
12,785,B,137,116,12,0,1,3,6,0,4,279,,
12,785,C1,132,133,18,0,1,2,2,0,3,291,,
12,786,B,266,225,27,0,1,5,5,0,8,537,,
12,787,B,198,183,21,0,0,2,7,1,3,415,,
12,787,C1,204,193,17,0,1,4,6,0,6,431,,
12,788,B,188,141,25,0,0,2,6,0,5,367,,
12,788,C1,186,122,18,0,1,2,3,0,6,338,,
12,788,C2,185,118,19,0,1,10,4,1,13,351,,
12,789,B,257,178,28,0,0,5,4,1,7,480,,
12,789,C1,221,195,24,0,1,0,6,0,7,454,,
12,790,B,157,166,11,0,2,4,4,0,7,351,,
12,790,C1,169,146,15,0,2,2,4,2,5,345,,
12,790,C2,161,162,19,0,1,4,6,1,4,358,,
12,791,B,140,184,16,0,4,4,5,0,5,358,,
12,791,C1,146,133,23,0,1,5,5,0,7,320,,
12,791,C2,153,123,26,0,2,7,7,0,9,327,,
12,791,C3,182,130,22,0,0,8,8,1,5,356,,
12,792,B,209,176,24,0,4,0,9,0,5,427,,
12,792,C1,234,151,19,0,2,5,10,0,0,421,,
12,794,B,188,166,16,0,0,4,6,0,5,385,,
12,794,C1,195,141,19,0,0,8,3,0,5,371,,
12,794,C2,194,152,26,0,0,4,4,1,3,384,,
12,795,B,179,139,18,0,0,8,3,1,2,350,,
12,795,C1,195,115,27,0,0,4,6,1,8,356,,
12,796,B,163,116,24,0,0,6,15,0,3,327,,
12,796,C1,169,134,21,0,0,8,4,2,7,345,,
12,797,B,181,125,11,0,1,5,1,0,8,332,,
12,797,C1,187,110,14,0,0,6,7,0,8,332,,
12,797,C2,183,156,15,0,0,3,5,0,7,369,,
12,798,B,191,120,16,0,1,7,5,0,5,345,,
12,798,C1,185,136,6,0,7,3,7,1,3,348,,
12,798,C2,192,123,19,0,2,5,8,0,4,353,,
12,799,B,265,182,18,0,0,8,9,0,2,484,,
12,799,C1,253,192,30,0,2,2,6,2,4,491,,
12,799,C2,248,196,19,0,1,5,8,0,3,480,,
12,800,B,163,91,17,0,0,1,4,1,0,277,,
12,800,C1,139,111,15,0,0,1,5,0,2,273,,
12,800,S1,59,48,5,0,0,0,0,0,1,113,,
12,801,B,198,113,7,0,2,2,2,0,1,325,,
12,801,C1,191,101,12,0,0,3,0,0,2,309,,
12,802,B,273,143,15,0,0,1,9,0,3,444,,
12,802,C1,265,167,20,0,0,1,3,1,4,461,,
12,803,B,303,160,14,0,2,4,4,0,3,490,,
12,803,C1,289,168,14,0,2,4,4,0,6,487,,
12,804,B,260,141,13,0,0,2,4,0,0,420,,
12,804,C1,304,124,16,0,2,0,3,0,2,451,,
12,805,B,311,174,18,0,1,0,4,0,6,514,,
12,805,C1,330,181,12,0,0,0,2,0,2,527,,
12,806,B,328,183,22,0,1,3,3,1,2,543,,
12,806,C1,316,186,19,0,0,2,0,0,3,526,,
12,807,B,258,233,21,0,0,2,7,0,3,524,,
12,807,C1,285,195,16,0,0,4,5,1,3,509,,
12,807,C2,318,151,19,0,2,2,5,1,4,502,,
12,808,B,218,194,10,0,0,2,8,0,4,436,,
12,808,C1,222,174,16,0,1,4,8,0,4,429,,
12,808,C2,225,178,14,0,1,3,4,0,5,430,,
12,809,B,233,178,23,0,0,4,1,0,3,442,,
12,809,C1,213,166,15,0,1,2,6,0,3,406,,
12,809,C2,229,129,11,0,1,8,10,0,1,389,,
12,810,B,244,179,23,0,1,3,8,0,4,462,,
12,810,C1,234,176,28,0,0,2,5,0,5,450,,
12,810,C2,254,179,21,0,1,9,5,0,4,473,,
12,811,B,236,184,27,0,0,6,5,0,2,460,,
12,811,C1,258,194,14,0,0,2,7,0,2,477,,
12,812,B,229,152,25,0,0,6,2,0,7,421,,
12,812,C1,259,148,21,0,1,3,4,0,4,440,,
12,813,B,227,154,22,0,2,4,11,0,1,421,,
12,813,C1,236,170,11,0,0,3,4,0,2,426,,
12,813,C2,256,162,28,0,0,5,7,0,3,461,,
12,814,B,256,145,17,0,3,7,10,0,4,442,,
12,814,C1,240,166,25,0,1,10,6,1,7,456,,
12,815,B,210,134,16,0,1,3,1,0,2,367,,
12,815,C1,182,141,19,0,0,6,2,1,1,352,,
12,816,B,164,130,9,0,0,8,7,0,8,326,,
12,816,C1,175,124,16,0,1,9,5,0,5,335,,
12,816,C2,142,145,24,0,0,5,5,0,4,325,,
12,817,B,210,136,20,0,1,2,8,1,6,384,,
