"DTO_LOC,N,12,0","CVE_DEL,N,12,0","NOM_DEL,C,28","SECCION,N,12,0","CASILLA,C,13","LIS_NOM,N,9,0","APC,N,8,0","PRI,N,7,0","PRD,N,8,0","PT,N,6,0","CDPPN,N,7,0","PCD,N,7,0","PSN,N,5,0","PARM,N,7,0","PAS,N,6,0","DSPPN,N,7,0","V_CC,N,7,0","TOTV_CC,N,10,0","V_BLAN,N,8,0","V_NUL,N,7,0","OBSERVACIO,C,18"
18,6,IZTACALCO,1823,C,501,179,60,92,2,1,7,0,3,0,19,0,102,0,3,
18,6,IZTACALCO,1824,B,497,163,79,92,4,0,5,0,3,0,16,0,101,4,0,
18,6,IZTACALCO,1824,C,498,186,82,72,7,1,5,0,3,0,17,3,88,3,3,
18,6,IZTACALCO,1825,B,406,131,80,65,5,0,3,0,1,0,23,0,73,6,2,
18,6,IZTACALCO,1825,C,407,172,58,69,0,0,3,0,0,0,26,0,72,0,1,
18,6,IZTACALCO,1826,B,579,194,100,108,8,2,5,0,4,0,32,0,123,3,4,
18,6,IZTACALCO,1826,C,579,213,92,100,6,1,6,0,3,0,31,0,113,0,5,
18,6,IZTACALCO,1827,B,662,110,125,128,8,3,5,1,2,1,26,1,147,3,20,
18,6,IZTACALCO,1828,B,405,75,74,75,2,1,3,0,2,0,15,0,81,0,7,
18,6,IZTACALCO,1829,B,496,164,60,100,8,0,11,0,1,1,17,0,120,4,0,
18,6,IZTACALCO,1830,B,646,233,114,123,6,2,7,0,1,1,27,1,140,1,2,
18,6,IZTACALCO,1830,C,646,246,106,100,6,0,7,0,3,0,30,2,115,5,5,
18,6,IZTACALCO,1945,B,472,109,79,93,5,0,4,0,1,0,17,0,102,1,8,
18,6,IZTACALCO,1945,C,472,83,104,86,0,0,3,0,0,0,7,0,89,4,1,
18,6,IZTACALCO,1946,B,650,136,147,131,6,2,3,2,1,1,20,2,147,0,9,
18,6,IZTACALCO,1947,B,409,82,101,97,7,0,2,0,2,0,7,0,106,0,8,
18,6,IZTACALCO,1947,C,409,76,94,78,2,0,3,1,0,4,4,0,88,0,27,
18,6,IZTACALCO,1948,B,626,185,90,118,3,1,7,0,4,1,30,0,130,5,3,
18,6,IZTACALCO,1948,C,626,203,94,127,3,1,5,1,2,1,20,3,141,3,3,
18,6,IZTACALCO,1949,B,597,203,82,99,6,0,4,1,2,0,31,4,114,6,4,
18,6,IZTACALCO,1950,B,588,205,64,98,9,0,15,0,2,0,31,1,123,2,5,
18,6,IZTACALCO,1950,C,588,218,86,72,5,1,13,0,1,1,24,1,93,2,2,
18,6,IZTACALCO,1951,B,665,210,105,106,4,2,12,1,1,1,30,1,127,4,1,
18,6,IZTACALCO,1952,B,379,105,49,74,4,1,3,1,1,2,16,1,86,2,3,
18,6,IZTACALCO,1952,C,379,113,56,76,0,0,0,0,0,0,11,0,76,0,15,
18,6,IZTACALCO,1953,B,741,219,112,157,6,2,8,0,3,0,35,0,173,3,3,
18,6,IZTACALCO,1954,B,510,115,71,105,5,0,6,0,0,1,23,3,120,3,7,
18,6,IZTACALCO,1955,B,677,200,108,125,6,0,8,0,6,2,23,2,143,5,5,
18,6,IZTACALCO,1956,B,587,188,84,121,9,1,7,1,3,1,19,2,142,2,2,
18,6,IZTACALCO,1957,B,557,173,82,98,5,1,8,0,1,1,22,0,113,2,4,
18,6,IZTACALCO,1957,C,557,181,58,95,8,3,11,0,0,0,29,2,119,5,7,
18,6,IZTACALCO,1958,B,417,120,70,83,4,0,7,1,0,1,21,0,96,2,6,
18,6,IZTACALCO,1958,C,418,152,38,79,3,0,5,0,2,0,9,0,87,1,4,
18,6,IZTACALCO,1959,B,491,136,75,120,6,0,7,0,1,0,22,0,133,1,7,
18,6,IZTACALCO,1959,C,492,121,79,95,8,1,4,0,2,0,21,1,109,5,6,
18,6,IZTACALCO,1960,B,537,94,134,104,0,0,0,0,1,0,12,0,104,4,3,
18,6,IZTACALCO,1960,C1,538,112,114,103,7,0,7,0,2,0,22,1,118,0,1,
18,6,IZTACALCO,1960,C2,538,107,130,95,9,1,8,4,3,0,19,0,117,1,4,
18,6,IZTACALCO,1961,B,464,108,86,107,4,0,7,0,0,1,17,0,119,4,0,
18,6,IZTACALCO,1961,C,465,101,80,90,7,0,7,0,5,1,12,3,108,3,6,
18,6,IZTACALCO,1962,B,495,158,62,100,5,1,1,0,2,0,19,1,108,1,5,
18,6,IZTACALCO,1962,C,496,133,74,98,4,0,6,1,6,0,23,1,110,1,4,
18,6,IZTACALCO,1963,B,510,147,90,87,6,1,5,2,1,1,25,1,103,0,3,
18,6,IZTACALCO,1964,B,611,157,93,129,6,2,7,1,3,1,30,1,147,1,4,
18,6,IZTACALCO,1964,C,611,149,93,125,4,4,8,0,1,3,32,5,149,4,7,
18,6,IZTACALCO,1965,B,587,152,93,129,2,0,10,1,0,0,22,2,144,4,4,
18,6,IZTACALCO,1966,B,566,129,86,116,14,0,12,3,2,0,25,1,146,6,3,
18,6,IZTACALCO,1967,B,543,150,98,81,3,1,6,0,4,1,17,2,94,0,2,
18,6,IZTACALCO,1967,C,543,141,96,87,5,0,7,0,4,1,21,2,102,1,7,
18,6,IZTACALCO,1968,B,472,106,73,89,7,2,8,0,1,0,15,0,106,2,12,
18,6,IZTACALCO,1968,C,473,102,98,89,0,0,5,0,0,0,0,0,94,0,0,
18,6,IZTACALCO,1969,B,721,157,111,120,10,2,9,1,4,1,32,5,148,6,8,
18,6,IZTACALCO,1969,C,721,169,79,159,16,1,9,0,4,1,31,0,186,8,6,
18,6,IZTACALCO,1970,B,454,92,87,106,7,1,4,0,4,0,9,1,119,5,1,
18,6,IZTACALCO,1970,C,454,81,121,86,2,0,5,1,1,1,22,3,98,0,2,
19,14,BENITO JUAREZ,4270,B,617,184,73,101,5,1,9,0,1,0,25,1,117,8,3,
19,14,BENITO JUAREZ,4270,C,618,183,117,108,7,0,8,0,2,0,13,0,123,5,0,
19,14,BENITO JUAREZ,4271,B,634,177,92,110,5,1,7,0,3,0,30,5,128,5,4,
19,14,BENITO JUAREZ,4271,C,635,195,69,124,6,2,5,0,0,0,33,1,138,0,7,
19,14,BENITO JUAREZ,4272,B,499,163,63,77,10,1,5,0,1,0,19,1,94,7,1,
19,14,BENITO JUAREZ,4272,C,500,153,61,80,4,0,3,0,1,0,28,3,90,1,4,
19,14,BENITO JUAREZ,4273,B,747,197,101,146,4,0,5,0,3,0,27,5,160,2,8,
19,14,BENITO JUAREZ,4273,C,748,205,121,140,7,2,4,0,1,0,25,4,157,4,3,
19,14,BENITO JUAREZ,4274,B,450,142,65,98,6,0,3,1,2,1,18,1,110,1,6,
19,14,BENITO JUAREZ,4274,C,451,133,54,83,4,0,2,0,4,1,21,2,92,0,5,
19,14,BENITO JUAREZ,4275,B,509,155,57,89,6,1,1,0,5,2,19,0,99,2,7,
19,14,BENITO JUAREZ,4275,C,509,181,67,81,3,1,8,0,3,2,34,0,95,1,5,
19,14,BENITO JUAREZ,4276,B,596,232,79,96,2,0,3,0,1,1,15,1,103,1,6,
19,14,BENITO JUAREZ,4276,C,597,213,87,88,5,1,7,1,2,0,32,0,102,0,4,
19,14,BENITO JUAREZ,4277,B,600,219,107,96,3,1,3,0,2,0,20,7,110,1,2,
19,14,BENITO JUAREZ,4277,C,601,192,69,123,0,0,0,0,5,0,26,0,123,4,5,
19,14,BENITO JUAREZ,4278,B,591,154,80,131,9,1,3,0,2,0,32,2,146,3,4,
19,14,BENITO JUAREZ,4278,C,591,186,80,127,5,1,3,0,4,1,19,1,138,5,6,
19,14,BENITO JUAREZ,4279,B,584,170,54,125,2,2,1,0,2,2,30,2,134,3,3,
19,14,BENITO JUAREZ,4279,C,584,159,81,123,5,0,4,1,1,0,36,2,135,2,5,
19,14,BENITO JUAREZ,4280,B,633,192,85,124,5,2,5,0,1,1,19,0,137,2,0,
19,14,BENITO JUAREZ,4280,C,634,190,85,101,10,2,4,0,5,0,35,3,120,3,0,
19,14,BENITO JUAREZ,4281,B,673,198,110,117,5,2,8,0,3,1,26,5,138,1,4,
19,14,BENITO JUAREZ,4281,C,673,189,124,122,7,3,6,0,4,1,33,0,139,0,7,
19,14,BENITO JUAREZ,4291,B,506,182,66,83,1,0,0,0,1,0,24,2,86,3,2,
19,14,BENITO JUAREZ,4291,C1,507,175,79,78,2,0,4,0,2,0,28,0,84,2,2,
19,14,BENITO JUAREZ,4291,C2,507,152,70,94,4,1,2,0,1,0,24,1,102,4,3,
19,14,BENITO JUAREZ,4292,B,460,152,64,74,4,1,4,0,1,1,16,2,86,2,3,
19,14,BENITO JUAREZ,4292,C,461,145,64,92,4,2,3,0,3,0,16,1,102,1,2,
19,14,BENITO JUAREZ,4293,B,375,134,56,66,2,0,3,0,0,0,20,3,74,2,2,
19,14,BENITO JUAREZ,4293,C,376,144,39,76,3,0,6,0,2,0,18,0,85,3,4,
19,14,BENITO JUAREZ,4294,B,663,224,74,112,6,1,9,0,3,1,31,3,132,4,3,
19,14,BENITO JUAREZ,4295,B,435,143,80,68,2,0,6,1,0,3,17,0,80,0,3,
19,14,BENITO JUAREZ,4295,C,436,139,58,85,3,0,8,0,1,1,20,3,100,1,7,
19,14,BENITO JUAREZ,4296,B,652,246,84,111,9,3,4,0,0,0,31,3,130,4,3,
19,14,BENITO JUAREZ,4296,C,652,235,101,103,5,0,10,0,3,1,33,1,120,2,5,
19,14,BENITO JUAREZ,4297,B,623,201,91,103,7,1,6,0,2,0,25,0,117,4,7,
19,14,BENITO JUAREZ,4297,C,623,180,96,105,6,1,6,1,3,2,17,0,121,3,8,
19,14,BENITO JUAREZ,4307,B,592,212,86,86,8,2,6,1,1,0,25,1,104,4,3,
19,14,BENITO JUAREZ,4307,C,593,195,87,95,5,1,8,0,3,1,34,2,112,5,6,
19,14,BENITO JUAREZ,4308,B,721,227,100,144,4,6,9,0,4,1,29,1,165,3,3,
19,14,BENITO JUAREZ,4308,C,721,254,108,110,8,4,8,0,0,0,32,0,130,6,3,
19,14,BENITO JUAREZ,4309,B,691,241,99,120,3,5,8,1,3,0,32,0,137,2,1,
19,14,BENITO JUAREZ,4309,C,691,236,82,119,9,5,7,0,0,0,28,1,141,4,5,
19,14,BENITO JUAREZ,4310,B,506,175,70,84,8,2,8,0,1,1,25,2,105,2,1,
19,14,BENITO JUAREZ,4310,C,506,142,71,105,2,0,3,0,2,0,35,0,110,0,0,
19,14,BENITO JUAREZ,4311,B,551,178,82,80,3,0,4,0,1,1,41,0,88,3,8,
19,14,BENITO JUAREZ,4311,C1,552,191,78,83,8,1,3,2,2,0,19,1,98,5,7,
19,14,BENITO JUAREZ,4311,C2,552,199,82,89,4,1,3,0,2,0,19,0,97,1,1,
19,14,BENITO JUAREZ,4312,B,493,175,63,86,7,3,2,2,0,0,23,2,102,5,5,
19,14,BENITO JUAREZ,4312,C,493,165,63,84,6,1,5,0,0,1,40,0,97,3,0,
19,14,BENITO JUAREZ,4313,B,440,138,61,67,2,2,4,1,1,0,41,0,76,3,2,
19,14,BENITO JUAREZ,4313,C,441,147,71,60,3,1,3,0,3,0,38,0,67,2,2,
19,14,BENITO JUAREZ,4314,B,534,169,75,99,5,2,8,1,3,1,27,1,117,5,3,
19,14,BENITO JUAREZ,4314,C,535,191,77,72,2,4,4,0,5,0,17,1,83,3,6,
19,14,BENITO JUAREZ,4321,B,537,184,80,88,5,0,7,1,2,0,19,1,102,3,0,
19,14,BENITO JUAREZ,4321,C1,537,179,67,85,4,1,2,0,3,1,22,1,94,3,5,
19,14,BENITO JUAREZ,4321,C2,538,201,74,78,4,0,2,0,2,1,25,0,85,1,2,
19,14,BENITO JUAREZ,4322,B,420,138,74,44,3,2,6,0,0,0,20,0,55,1,5,
19,14,BENITO JUAREZ,4322,C,421,145,64,59,2,0,1,1,0,0,27,0,63,1,1,
19,14,BENITO JUAREZ,4323,B,661,280,78,68,1,3,6,0,1,0,28,1,79,5,4,
19,14,BENITO JUAREZ,4323,C,661,258,86,77,1,3,4,0,4,1,34,0,86,2,5,
19,14,BENITO JUAREZ,4324,B,484,212,64,53,3,0,3,0,2,0,23,1,60,2,0,
19,14,BENITO JUAREZ,4324,C,485,173,80,63,4,0,1,1,2,1,23,1,71,3,1,
19,14,BENITO JUAREZ,4332,B,647,210,86,101,6,2,5,1,1,2,25,0,117,5,1,
19,14,BENITO JUAREZ,4333,B,448,140,51,85,7,0,4,0,2,1,25,1,98,0,3,
19,14,BENITO JUAREZ,4333,C,448,174,60,87,3,0,1,1,2,0,16,0,92,3,4,
19,14,BENITO JUAREZ,4334,B,683,256,71,89,3,0,8,0,5,0,39,0,100,2,2,
19,14,BENITO JUAREZ,4334,C,683,261,89,105,6,2,5,0,3,0,23,3,121,1,4,
19,14,BENITO JUAREZ,4335,B,584,224,78,69,6,0,3,0,1,0,26,0,78,0,4,
19,14,BENITO JUAREZ,4335,C,584,215,71,81,4,1,5,0,2,1,33,2,94,0,7,
19,14,BENITO JUAREZ,4336,B,662,226,103,111,5,1,3,0,3,0,33,3,123,4,6,
19,14,BENITO JUAREZ,4336,C,663,251,77,113,5,0,6,1,0,0,28,0,125,0,7,
19,14,BENITO JUAREZ,4337,B,496,168,94,59,5,3,2,0,1,0,17,1,70,3,4,
19,14,BENITO JUAREZ,4337,C,496,184,57,68,8,3,1,0,3,0,23,1,81,5,4,
19,14,BENITO JUAREZ,4338,B,618,236,79,76,2,1,2,1,0,0,22,0,82,3,6,
19,14,BENITO JUAREZ,4338,C,619,242,90,59,6,0,2,0,1,0,25,1,68,4,0,
19,14,BENITO JUAREZ,4339,B,669,220,85,104,6,2,3,0,4,0,50,3,118,4,6,
19,14,BENITO JUAREZ,4339,C,670,236,88,126,3,1,4,1,1,0,33,0,135,0,9,
19,14,BENITO JUAREZ,4340,B,569,196,83,81,3,3,3,1,2,0,27,0,91,4,4,
19,14,BENITO JUAREZ,4340,C,570,193,78,83,2,0,4,0,5,1,32,0,90,0,5,
19,14,BENITO JUAREZ,4341,B,483,191,54,75,2,1,2,1,2,0,18,0,81,1,3,
19,14,BENITO JUAREZ,4341,C,483,170,48,100,1,1,2,0,0,0,34,0,104,3,1,
19,14,BENITO JUAREZ,4342,B,585,199,84,79,8,0,3,0,5,1,26,1,92,0,7,
19,14,BENITO JUAREZ,4342,C,585,188,91,86,3,0,5,2,2,0,30,1,97,2,4,
19,14,BENITO JUAREZ,4343,B,495,208,61,63,2,0,4,2,1,0,16,0,71,1,1,
19,14,BENITO JUAREZ,4343,C,496,195,46,70,2,0,4,0,1,0,36,3,79,2,1,
19,14,BENITO JUAREZ,4344,B,554,217,75,73,5,1,5,0,2,0,23,0,84,0,7,
19,14,BENITO JUAREZ,4344,C,555,213,85,53,6,0,6,0,3,0,23,0,65,0,4,
19,14,BENITO JUAREZ,4345,B,657,263,84,89,7,0,6,0,1,0,37,1,103,1,3,
19,14,BENITO JUAREZ,4345,C,658,287,65,96,6,1,8,1,2,0,32,4,116,1,0,
19,14,BENITO JUAREZ,4346,B,486,169,62,65,0,1,6,1,1,1,24,1,75,1,4,
19,14,BENITO JUAREZ,4346,C,487,188,65,67,1,1,3,1,0,1,29,0,74,3,3,
19,14,BENITO JUAREZ,4347,B,657,256,68,107,5,2,6,1,4,0,25,2,123,2,0,
19,14,BENITO JUAREZ,4347,C,657,242,81,102,5,3,3,0,2,1,25,0,114,3,3,
19,14,BENITO JUAREZ,4348,B,674,286,84,78,3,0,5,0,3,1,43,0,87,0,2,
19,14,BENITO JUAREZ,4348,C,675,272,90,96,5,0,6,0,1,0,30,0,107,0,4,
19,14,BENITO JUAREZ,4349,B,481,182,69,59,5,1,3,1,0,0,24,1,70,1,3,
19,14,BENITO JUAREZ,4349,C,482,217,46,66,0,0,0,0,1,0,25,0,66,2,1,
19,14,BENITO JUAREZ,4350,B,577,237,78,69,2,2,2,0,0,0,27,0,75,3,6,
19,14,BENITO JUAREZ,4350,C,577,220,81,66,6,1,6,0,2,0,22,0,79,0,3,
19,14,BENITO JUAREZ,4351,B,528,239,50,53,7,0,3,0,0,0,35,2,65,3,2,
19,14,BENITO JUAREZ,4351,C,529,200,70,64,7,1,6,0,2,0,13,0,78,0,0,
19,14,BENITO JUAREZ,4352,B,620,273,67,61,2,2,3,0,1,0,19,0,68,0,0,
19,14,BENITO JUAREZ,4352,C,620,275,61,57,5,2,10,1,3,1,27,0,76,6,4,
19,14,BENITO JUAREZ,4353,B,528,222,78,47,2,0,9,0,1,0,19,1,59,1,1,
19,14,BENITO JUAREZ,4353,C,529,222,63,57,4,2,7,0,1,0,22,1,71,6,8,
19,14,BENITO JUAREZ,4354,B,620,252,65,85,9,0,5,0,0,0,36,2,101,1,1,
19,14,BENITO JUAREZ,4354,C,620,214,84,84,7,1,3,0,2,0,26,3,98,4,7,
19,14,BENITO JUAREZ,4364,B,510,199,65,69,6,2,9,0,1,1,22,1,88,1,0,
19,14,BENITO JUAREZ,4364,C,510,222,61,57,0,0,4,1,1,0,23,2,64,2,3,
19,14,BENITO JUAREZ,4365,B,530,190,79,64,4,0,6,0,2,0,36,0,74,0,2,
19,14,BENITO JUAREZ,4365,C1,531,201,72,72,5,3,9,0,1,1,18,0,90,1,1,
19,14,BENITO JUAREZ,4365,C2,531,211,62,61,4,0,7,0,5,0,28,0,72,1,2,
19,14,BENITO JUAREZ,4366,B,636,248,75,78,2,1,12,0,1,1,42,3,97,2,3,
19,14,BENITO JUAREZ,4366,C,637,228,96,67,5,0,8,0,2,0,28,0,80,1,6,
19,14,BENITO JUAREZ,4367,B,591,279,57,57,3,0,5,0,2,0,21,0,65,2,1,
19,14,BENITO JUAREZ,4367,C,591,255,75,54,6,1,6,0,1,0,27,0,67,0,0,
19,14,BENITO JUAREZ,4368,B,695,284,84,70,3,0,2,1,1,0,24,1,77,8,4,
19,14,BENITO JUAREZ,4368,C,695,261,107,86,3,3,3,1,2,1,33,2,99,1,5,
19,14,BENITO JUAREZ,4369,B,587,240,69,69,5,2,5,0,4,1,20,0,82,2,4,
19,14,BENITO JUAREZ,4369,C,588,216,76,75,4,1,6,0,0,0,36,1,87,4,2,
19,14,BENITO JUAREZ,4370,B,501,211,52,71,2,2,6,0,1,0,22,2,83,3,5,
19,14,BENITO JUAREZ,4370,C1,501,228,59,65,1,0,2,0,1,0,23,1,69,1,0,
19,14,BENITO JUAREZ,4370,C2,501,200,63,61,5,0,3,0,1,0,24,0,69,0,1,
19,14,BENITO JUAREZ,4371,B,593,235,87,81,2,2,7,0,0,0,24,0,92,4,2,
19,14,BENITO JUAREZ,4371,C,594,223,68,82,4,1,5,0,7,0,33,0,92,1,3,
19,14,BENITO JUAREZ,4372,B,568,244,69,47,4,0,5,1,2,2,27,0,59,1,3,
19,14,BENITO JUAREZ,4372,C,569,246,83,63,1,0,4,0,1,0,27,0,68,0,6,
19,14,BENITO JUAREZ,4373,B,662,267,86,70,4,2,4,0,3,1,23,1,82,5,3,
19,14,BENITO JUAREZ,4373,C,663,251,102,81,1,1,11,0,2,1,39,0,95,2,3,
19,14,BENITO JUAREZ,4389,B,521,174,67,84,2,1,5,0,0,3,27,1,96,0,7,
19,14,BENITO JUAREZ,4389,C1,521,161,53,76,2,2,5,0,2,0,29,3,88,4,2,
19,14,BENITO JUAREZ,4389,C2,521,168,53,91,2,1,3,0,5,1,10,1,99,2,5,
19,14,BENITO JUAREZ,4390,B,603,240,85,63,4,1,5,0,1,1,29,2,76,1,7,
19,14,BENITO JUAREZ,4390,C,603,229,98,67,5,0,5,1,0,1,28,1,80,0,5,
19,14,BENITO JUAREZ,4391,B,740,322,85,81,3,0,3,0,0,1,33,1,89,1,2,
19,14,BENITO JUAREZ,4391,C,740,286,122,79,4,1,12,0,1,1,32,2,99,1,4,
19,14,BENITO JUAREZ,4392,B,595,237,65,77,5,1,3,0,0,0,33,0,86,4,1,
19,14,BENITO JUAREZ,4392,C,595,250,66,77,5,0,5,0,0,0,25,0,87,6,3,
19,14,BENITO JUAREZ,4393,B,485,177,67,66,2,0,1,0,1,1,28,0,70,3,4,
19,14,BENITO JUAREZ,4393,C,486,183,65,58,4,2,1,0,1,0,24,0,65,2,3,
19,14,BENITO JUAREZ,4394,B,615,237,95,84,4,0,5,0,2,2,22,1,96,2,1,
19,14,BENITO JUAREZ,4394,C,616,211,65,114,4,0,12,0,3,2,32,1,133,3,6,
19,14,BENITO JUAREZ,4395,B,498,224,55,67,2,1,3,0,1,0,17,0,73,2,2,
19,14,BENITO JUAREZ,4395,C,499,168,82,89,2,1,4,0,0,0,21,0,96,3,1,
19,14,BENITO JUAREZ,4396,B,599,254,70,70,5,1,4,1,1,3,31,0,84,3,0,
19,14,BENITO JUAREZ,4396,C,599,239,57,83,4,1,5,0,2,1,26,1,95,3,1,
19,14,BENITO JUAREZ,4397,B,653,240,81,90,6,0,4,0,4,1,33,0,101,6,2,
19,14,BENITO JUAREZ,4397,C,654,261,82,84,5,0,3,1,0,0,25,1,94,3,2,
19,14,BENITO JUAREZ,4398,B,603,211,90,78,5,2,12,1,2,0,28,0,98,8,1,
19,14,BENITO JUAREZ,4398,C,603,215,83,81,1,1,2,0,0,1,42,1,87,0,11,
19,14,BENITO JUAREZ,4408,B,511,194,74,79,5,0,2,0,1,1,29,1,88,0,2,
19,14,BENITO JUAREZ,4408,C,511,191,78,70,4,3,1,0,1,0,25,3,81,2,1,
19,14,BENITO JUAREZ,4409,B,532,198,70,84,4,2,3,0,2,0,19,1,94,1,5,
19,14,BENITO JUAREZ,4409,C,532,181,94,68,6,2,4,0,2,0,26,1,81,5,2,
19,14,BENITO JUAREZ,4410,B,545,217,66,68,3,3,2,0,1,0,24,2,78,2,1,
19,14,BENITO JUAREZ,4410,C,546,203,80,76,2,0,5,0,3,0,23,3,86,2,3,
19,14,BENITO JUAREZ,4411,B,693,240,88,125,2,1,7,0,4,0,27,3,138,1,1,
19,14,BENITO JUAREZ,4411,C,693,249,104,89,2,2,2,1,7,0,40,3,99,4,2,
19,14,BENITO JUAREZ,4412,B,505,209,62,89,3,1,4,1,0,2,25,0,100,3,3,
19,14,BENITO JUAREZ,4412,C1,505,197,67,74,6,1,8,0,3,0,19,1,90,2,4,
19,14,BENITO JUAREZ,4412,C2,506,198,72,82,1,1,5,0,0,1,16,2,92,3,3,
19,14,BENITO JUAREZ,4413,B,537,160,92,92,9,2,4,1,2,0,21,2,110,4,3,
19,14,BENITO JUAREZ,4413,C,538,143,110,111,3,2,4,1,4,1,23,2,124,4,1,
19,14,BENITO JUAREZ,4414,B,510,179,83,79,4,1,3,1,1,0,22,0,88,0,2,
19,14,BENITO JUAREZ,4414,C1,511,186,75,88,10,0,2,0,1,0,22,0,100,3,0,
19,14,BENITO JUAREZ,4414,C2,511,206,66,79,8,1,6,0,2,0,16,2,96,1,3,
19,14,BENITO JUAREZ,4415,B,404,139,45,56,3,4,3,0,3,1,14,0,67,4,4,
19,14,BENITO JUAREZ,4415,C,404,147,37,68,4,6,0,0,2,0,26,2,80,3,1,
19,14,BENITO JUAREZ,4416,B,743,296,106,62,3,0,8,3,1,0,29,2,78,3,2,
19,14,BENITO JUAREZ,4417,B,531,198,72,68,4,3,5,0,2,0,26,3,83,1,7,
19,14,BENITO JUAREZ,4417,C,531,212,59,72,3,2,5,1,1,0,23,0,83,1,4,
19,14,BENITO JUAREZ,4418,B,468,189,55,68,4,3,1,0,0,0,33,2,78,4,1,
19,14,BENITO JUAREZ,4418,C,469,176,62,61,3,3,3,0,1,0,30,1,71,0,2,
19,14,BENITO JUAREZ,4419,B,509,191,58,84,5,1,1,2,3,1,34,3,97,1,3,
19,14,BENITO JUAREZ,4419,C1,509,203,46,96,9,0,7,0,1,0,23,2,114,2,0,
19,14,BENITO JUAREZ,4419,C2,509,187,41,90,7,0,4,0,3,1,28,3,105,0,5,
19,14,BENITO JUAREZ,4420,B,526,196,67,103,8,0,3,1,4,1,18,0,116,3,3,
19,14,BENITO JUAREZ,4420,C1,526,183,72,93,4,1,3,2,3,1,29,1,105,4,1,
19,14,BENITO JUAREZ,4420,C2,527,187,92,81,6,1,4,1,5,2,20,4,99,0,0,
19,14,BENITO JUAREZ,4421,B,609,212,79,102,1,2,3,2,3,0,30,1,111,2,4,
19,14,BENITO JUAREZ,4421,C,609,205,86,116,3,1,7,0,4,2,24,2,131,2,3,
19,14,BENITO JUAREZ,4422,B,544,212,76,103,3,0,4,1,1,1,24,1,113,6,1,
19,14,BENITO JUAREZ,4422,C1,545,235,60,105,9,1,5,1,2,2,19,1,124,2,0,
19,14,BENITO JUAREZ,4422,C2,545,186,74,94,2,1,3,0,3,1,17,4,105,1,6,
19,14,BENITO JUAREZ,4423,B,468,181,68,66,3,1,3,0,2,0,16,0,73,3,2,
19,14,BENITO JUAREZ,4423,C,468,165,41,74,5,1,8,0,1,0,27,0,88,0,8,
19,14,BENITO JUAREZ,4424,B,548,217,69,54,2,2,4,0,2,0,24,3,65,6,3,
19,14,BENITO JUAREZ,4424,C,549,191,80,85,7,2,3,0,3,0,17,1,98,1,4,
19,14,BENITO JUAREZ,4425,B,416,147,46,43,3,0,2,0,2,0,15,0,48,2,2,
19,14,BENITO JUAREZ,4425,C,417,153,50,52,2,2,2,0,0,1,23,1,60,1,0,
19,14,BENITO JUAREZ,4426,B,398,106,55,71,4,0,2,0,0,0,29,0,77,0,3,
19,14,BENITO JUAREZ,4426,C,398,128,51,60,3,0,3,0,3,0,21,0,66,0,5,
19,14,BENITO JUAREZ,4427,B,640,242,75,81,3,0,12,0,3,0,22,0,96,5,3,
19,14,BENITO JUAREZ,4427,C,641,245,80,80,7,3,6,0,2,0,32,1,97,3,2,
19,14,BENITO JUAREZ,4428,B,637,237,77,100,4,2,4,0,0,0,41,1,111,7,2,
19,14,BENITO JUAREZ,4428,C,638,266,72,84,5,1,5,1,0,0,35,0,96,4,1,
19,14,BENITO JUAREZ,4429,B,445,152,57,94,5,4,7,0,3,1,14,3,114,2,4,
19,14,BENITO JUAREZ,4429,C,446,129,52,103,2,1,1,1,1,2,21,0,110,1,5,
19,14,BENITO JUAREZ,4446,B,568,188,77,91,6,1,5,1,3,1,33,3,108,3,5,
19,14,BENITO JUAREZ,4446,C1,568,174,77,99,11,2,5,0,8,0,28,1,118,4,5,
19,14,BENITO JUAREZ,4446,C2,569,184,93,97,7,2,5,0,3,0,26,0,111,0,6,
19,14,BENITO JUAREZ,4447,B,428,189,43,70,2,1,5,0,2,0,21,1,79,0,3,
19,14,BENITO JUAREZ,4447,C,428,159,60,69,0,1,4,0,0,0,23,1,75,1,2,
19,14,BENITO JUAREZ,4448,B,523,198,61,95,2,2,7,0,1,1,17,0,107,2,2,
19,14,BENITO JUAREZ,4448,C1,523,178,57,97,8,1,3,0,1,0,24,1,110,6,6,
19,14,BENITO JUAREZ,4448,C2,524,177,57,120,6,1,3,0,4,1,17,1,132,2,4,
19,14,BENITO JUAREZ,4449,B,739,263,74,135,4,0,10,0,4,0,41,0,149,3,4,
19,14,BENITO JUAREZ,4449,C,740,262,118,116,7,2,5,0,6,1,26,0,131,0,16,
19,14,BENITO JUAREZ,4450,B,454,165,47,58,2,0,7,0,3,0,20,0,67,1,3,
