sep=|
20:11 horas (UTC-5)
lunes 8 de junio de 2015
ACTAS_CAPTURADAS|ACTAS_POR_CAPTURAR|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|ACTAS_NO_CONTABILIZADAS|PARTICIPACION_CIUDADANA
1,512|831|64.53|1,498|14|53.836

ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|NUM_BOLETAS_SOBRANTES|TOTAL_CIUDADANOS_VOTARON|NUM_BOLETAS_EXTRAIDAS|PAN|PRI|PRD|PT|PVEM|MOVIMIENTO_CIUDADANO|NUEVA_ALIANZA|PSD|MORENA|ES|PH|C_PRI_PV|C_PRI_PANAL|C_PV_PANAL|C_PRI_PV_PANAL|C_PRD_PT|CAND_IND_1|NO_REGISTRADOS|NULOS|TOTAL_VOTOS|LISTA_NOMINAL|OBSERVACIONES|CONTABILIZADA|CRYT|SHA|HORA_ACOPIO|HORA_CAPTURA|HORA_REGISTRO
17|MORELOS|1|CUERNAVACA NORTE|232|1|B|0|1|11|268|326|338|51|37|65|6|14|21|8|52|27|18|16|-|-|-|-|-|-|0|23|338|586| |1| |1fadb837216ac8ca6effb24c43a4a89b5e9faa2f06e2c9909afffbceeb3b0978|2015-06-08 00:28:00.000|2015-06-08 00:29:21.188|2015-06-08 00:29:24.764|
17|MORELOS|1|CUERNAVACA NORTE|232|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |586| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|232|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |586| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|233|1|B|0|1|11|253|256|256|30|38|39|5|15|15|4|42|28|6|12|-|-|-|-|-|-|1|21|256|488| |1| |12907867b23a5bb476222545b5a79eb3153f9bd2780667c5ca1561f1d5de6b4f|2015-06-08 07:25:00.000|2015-06-08 07:25:37.843|2015-06-08 07:25:42.087|
17|MORELOS|1|CUERNAVACA NORTE|233|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |488| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|234|1|B|0|1|11|262|242|251|64|40|17|1|7|12|10|19|32|11|11|-|-|-|-|-|-|3|24|251|492| |1| |67f59a5095162a09de9cd5434a96d1d4bba1a964ef6e8a13d5a54aff26392607|2015-06-07 23:42:00.000|2015-06-07 23:43:04.271|2015-06-07 23:43:07.617|
17|MORELOS|1|CUERNAVACA NORTE|234|1|C|0|1|11|283|224|Sin dato|48|35|11|3|7|10|5|30|26|9|13|-|-|-|-|-|-|0|32|229|492| |1| |30741052f01513ddf05db7f2a97d608d27761dd10e27bf420ab3a1833f20fb82|2015-06-07 21:42:00.000|2015-06-07 21:44:34.916|2015-06-07 21:44:37.404|
17|MORELOS|1|CUERNAVACA NORTE|235|1|B|0|1|11|314|62|68|20|8|14|0|3|1|1|13|2|4|0|-|-|-|-|-|-|0|2|68|362| |1| |631c1b106ab031f71e0d40f8386dab9c9581156df42200840626f493e28e2cc4|2015-06-07 21:36:00.000|2015-06-07 21:41:15.408|2015-06-07 21:41:19.939|
17|MORELOS|1|CUERNAVACA NORTE|236|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |585| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|237|1|B|0|1|11|298|237|237|45|34|12|3|18|10|2|25|33|12|8|-|-|-|-|-|-|3|32|237|517| |1| |ad722c4f961e483dbd01902b0818e20da206f6a00713d44a19b09e0f16153560|2015-06-08 06:06:00.000|2015-06-08 06:07:54.100|2015-06-08 06:07:58.566|
17|MORELOS|1|CUERNAVACA NORTE|237|1|C|0|1|11|283|247|251|59|33|21|2|12|22|Ilegible|24|21|9|9|-|-|-|-|-|-|2|37|251|516| |1| |b257a08bb906cf616fdf472d1666bf0f97c929d0b2bf914385c1582f1c05265f|2015-06-08 06:10:00.000|2015-06-08 06:12:46.404|2015-06-08 06:12:53.256|
17|MORELOS|1|CUERNAVACA NORTE|238|1|B|0|1|11|214|180|185|35|32|15|1|11|8|4|12|28|4|10|-|-|-|-|-|-|2|23|185|378| |1| |f2d30d1f79edbf6660175fd81a77520a1b46585cdc0f6a7177977927936fa106|2015-06-08 08:45:00.000|2015-06-08 08:50:42.168|2015-06-08 08:50:43.964|
17|MORELOS|1|CUERNAVACA NORTE|238|1|C|0|1|11|199|193|200|39|28|13|1|17|8|3|16|24|8|7|-|-|-|-|-|-|Sin dato|36|200|378| |1| |ee343035dc386f94ad30584dd23cf4d228d47fa81c822002a54b159d79738242|2015-06-08 06:23:00.000|2015-06-08 06:25:27.193|2015-06-08 06:25:38.593|
17|MORELOS|1|CUERNAVACA NORTE|239|1|B|0|1|11|345|360|365|76|45|32|5|17|23|3|57|40|23|19|-|-|-|-|-|-|0|25|365|691| |1| |a747e60e8f2fed05e07cee996d82481afe880a610562d7d6b17b0661f9f6a134|2015-06-08 02:30:00.000|2015-06-08 02:20:34.977|2015-06-08 02:32:20.066|
17|MORELOS|1|CUERNAVACA NORTE|239|1|C|0|1|11|343|356|372|61|36|59|5|21|26|6|34|53|19|10|-|-|-|-|-|-|2|41|373|690| |1| |4d2a6cd8d4aa49a685b20c8e90bde4ac83ff99d603e31ee6c271dd2b18fde82d|2015-06-08 03:28:00.000|2015-06-08 03:17:32.107|2015-06-08 03:29:15.503|
17|MORELOS|1|CUERNAVACA NORTE|239|2|C|0|1|11|Ilegible|Ilegible|Ilegible|90|38|34|2|15|19|4|42|29|18|13|-|-|-|-|-|-|Sin dato|23|327|690| |1| |fafaf32397bceebcfe18810054c127a8330599f6f8da7972eab8dc523511784d|2015-06-08 18:03:00.000|2015-06-08 17:52:06.296|2015-06-08 18:03:50.638|
17|MORELOS|1|CUERNAVACA NORTE|239|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |690| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|239|4|C|0|1|11|336|336|Sin dato|77|43|28|1|17|17|13|38|36|14|13|-|-|-|-|-|-|Ilegible|40|337|690| |1| |a0ae2706f57325a7324cd149de42ba08d2cede62338227c4865f7d51547ee8fe|2015-06-08 08:52:00.000|2015-06-08 08:54:08.501|2015-06-08 08:54:13.929|
17|MORELOS|1|CUERNAVACA NORTE|239|5|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |690| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|239|1|E|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |721| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|239|1|E|1|1|11|0|0|0|73|54|27|2|12|37|11|39|52|22|24|-|-|-|-|-|-|1|27|381|721| |1| | |2015-06-07 12:00:00.000|2015-06-08 19:58:31.826|2015-06-08 19:58:34.149|
17|MORELOS|1|CUERNAVACA NORTE|239|1|E|2|1|11|Sin dato|Sin dato|Sin dato|73|54|27|2|12|37|11|39|52|22|24|-|-|-|-|-|-|1|27|381|721| |1| |a409c3753807c74347dc1ddb35d92259244eeefc867476d2983b9cbf738fca19|2015-06-07 22:14:00.000|2015-06-07 22:15:42.267|2015-06-07 22:15:49.479|
17|MORELOS|1|CUERNAVACA NORTE|239|1|E|3|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |721| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|239|1|E|4|1|11|368|373|378|70|37|31|4|11|31|6|41|42|30|22|-|-|-|-|-|-|4|44|373|720| |1| |288df4f5895ee4f701ca117952b578afba30ab404200615a2760a4754509ba9e|2015-06-08 01:05:00.000|2015-06-08 01:10:08.253|2015-06-08 01:10:12.170|
17|MORELOS|1|CUERNAVACA NORTE|240|1|B|0|1|11|345|330|333|68|46|32|2|9|17|7|16|62|17|12|-|-|-|-|-|-|2|43|333|657| |1| |9032c6dc4890ea71e70037fd45463959449df4794d80502d07f15f0333967e74|2015-06-08 00:23:00.000|2015-06-08 00:25:16.948|2015-06-08 00:25:21.015|
17|MORELOS|1|CUERNAVACA NORTE|240|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |657| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|240|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |656| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|241|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |555| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|241|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |554| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|241|2|C|0|1|11|280|295|Sin dato|48|22|48|2|17|14|11|46|17|29|9|-|-|-|-|-|-|1|31|295|554| |1| | |2015-06-07 12:00:00.000|2015-06-08 19:40:47.116|2015-06-08 19:40:47.581|
17|MORELOS|1|CUERNAVACA NORTE|242|1|B|0|1|11|367|342|347|73|35|55|4|25|13|12|35|34|15|13|-|-|-|-|-|-|2|31|347|696| |1| |afaad0d3e8ada659d0c878af585f5fab2137d6019865bfb37b9ac1baf6e0b04a|2015-06-08 04:19:00.000|2015-06-08 04:19:54.528|2015-06-08 04:19:58.741|
17|MORELOS|1|CUERNAVACA NORTE|242|1|C|0|1|11|387|0|330|68|47|34|6|20|21|10|36|26|15|10|-|-|-|-|-|-|3|34|330|696| |1| |7fb62e900eb358aac56493c81ad59c2c24ca237777735b6227e623f206c96340|2015-06-08 00:54:00.000|2015-06-08 00:55:25.281|2015-06-08 00:55:29.761|
17|MORELOS|1|CUERNAVACA NORTE|243|1|B|0|1|11|249|227|232|42|38|39|3|12|9|3|29|18|12|10|-|-|-|-|-|-|0|17|232|462| |1| |8bbe54309f6912832d5ee8bdead34ecdb99c510616c32d37f3da90070548714d|2015-06-08 00:57:00.000|2015-06-08 00:46:31.381|2015-06-08 00:58:17.058|
17|MORELOS|1|CUERNAVACA NORTE|243|1|C|0|1|11|277|201|206|31|23|31|4|14|10|3|21|26|11|5|-|-|-|-|-|-|2|27|208|462| |1| |48484837adc68d5ea65498ec59befee21cd5013f97c1a7287b2b86fdcade3d4e|2015-06-08 01:36:00.000|2015-06-08 01:36:41.336|2015-06-08 01:36:44.939|
17|MORELOS|1|CUERNAVACA NORTE|272|1|B|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |567| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|272|1|C|0|2|11|317|262|269|41|36|43|0|14|11|6|46|17|17|12|-|-|-|-|-|-|0|26|269|566| |1| |053f5149fa436991763eeb82cec97c28212f6fb6ee590674a31d9cba7e7b0ddb|2015-06-08 01:55:00.000|2015-06-08 01:55:56.679|2015-06-08 01:56:00.126|
17|MORELOS|1|CUERNAVACA NORTE|272|2|C|0|2|11|311|265|276|43|37|34|3|25|11|7|48|18|17|10|-|-|-|-|-|-|1|22|276|566| |1| |b6095f66373c52176c2e6221ef25edabbcec707b61c82cfc5ae1d72155e1e9bd|2015-06-08 02:10:00.000|2015-06-08 02:11:29.684|2015-06-08 02:11:33.085|
17|MORELOS|1|CUERNAVACA NORTE|272|3|C|0|2|11|330|259|259|43|31|44|2|20|12|4|44|22|13|3|-|-|-|-|-|-|1|20|259|566| |1| |48202adab41a438d94ce5b597368cc1463f915bf7de8a7bace7b41ebc7318945|2015-06-08 09:59:00.000|2015-06-08 10:02:51.819|2015-06-08 10:02:55.328|
17|MORELOS|1|CUERNAVACA NORTE|316|1|B|0|1|11|362|305|308|38|33|60|6|20|11|10|56|27|19|12|-|-|-|-|-|-|0|16|308|650| |1| |7098e30a465384171fb5b1a6ddf42f76145ca649cf635cee4e536ca94308b0a0|2015-06-08 07:51:00.000|2015-06-08 07:53:01.136|2015-06-08 07:53:05.352|
17|MORELOS|1|CUERNAVACA NORTE|316|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |649| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|317|1|B|0|1|11|328|303|311|34|46|49|3|20|16|10|39|32|10|10|-|-|-|-|-|-|3|39|311|616| |1| |9c93a45bb5a1ee59514fae1ed733ece7cf84e1985f7cff0d22ba466086241aa5|2015-06-08 09:48:00.000|2015-06-08 09:49:25.700|2015-06-08 09:49:30.511|
17|MORELOS|1|CUERNAVACA NORTE|317|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |615| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|317|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |615| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|320|1|B|0|1|11|402|292|Sin dato|45|39|52|4|28|11|17|35|34|13|7|-|-|-|-|-|-|1|18|304|688| |1| |1b83d0f8c56b2611f230866955bae69edd2208408b0ef2a5138bb93c8e497da6|2015-06-08 08:44:00.000|2015-06-08 08:48:49.415|2015-06-08 08:48:52.560|
17|MORELOS|1|CUERNAVACA NORTE|320|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |687| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|320|2|C|0|1|11|399|309|309|45|43|50|2|26|22|10|45|22|14|7|-|-|-|-|-|-|Sin dato|23|309|687| |1| |998ec7f44052e39550e11ab206322c579cd806a970678daf6cf1d54b775a744c|2015-06-08 09:41:00.000|2015-06-08 09:41:49.049|2015-06-08 09:41:52.020|
17|MORELOS|1|CUERNAVACA NORTE|389|1|B|0|2|11|187|297|297|115|49|37|2|13|2|12|27|14|5|2|-|-|-|-|-|-|2|23|303|472| |1| |e3e0e275ab250e788974011bea6b9bcfb561195e3ca772dc163597f500e77245|2015-06-08 15:07:00.000|2015-06-08 15:12:49.062|2015-06-08 15:12:51.694|
17|MORELOS|1|CUERNAVACA NORTE|389|1|C|0|2|11|207|286|286|95|41|42|4|23|5|6|30|8|3|4|-|-|-|-|-|-|0|24|285|471| |1| |66380a35cdd2b32fa2b683fd1fe8c9de92c766e152b67268d1ce4ac4b1df8723|2015-06-08 05:47:00.000|2015-06-08 05:47:39.824|2015-06-08 05:47:42.679|
17|MORELOS|1|CUERNAVACA NORTE|390|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |415| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|412|1|B|0|1|11|149|Sin dato|Sin dato|45|66|49|32|46|7|73|3|47|11|8|-|-|-|-|-|-|Sin dato|17|404|533| |1| |4abd175771391ac9fa95bddbc4c17a584c6cf903ede25a1d55221938c84a9008|2015-06-07 22:48:00.000|2015-06-07 23:14:47.159|2015-06-07 23:14:50.557|
17|MORELOS|1|CUERNAVACA NORTE|412|1|C|0|1|11|116|434|400|80|62|50|27|52|2|50|3|49|20|21|-|-|-|-|-|-|Sin dato|18|434|533| |1| |ed2a4e4667e516c783fa969f6237fb7601bec2e667fec6e53d4c517b5c39dc69|2015-06-08 02:11:00.000|2015-06-08 03:05:28.247|2015-06-08 03:17:12.441|
17|MORELOS|1|CUERNAVACA NORTE|412|2|C|0|1|11|124|434|434|89|97|37|35|48|5|54|8|37|12|5|-|-|-|-|-|-|0|13|440|532| |1| |bd9e8e08ee746993be3eb214e1b18ee30e3ee6c05c75083906283e7b1160adf2|2015-06-07 23:32:00.000|2015-06-08 00:19:08.063|2015-06-08 00:19:11.489|
17|MORELOS|1|CUERNAVACA NORTE|413|1|B|0|1|11|155|367|367|77|37|40|21|37|7|53|8|38|26|15|-|-|-|-|-|-|0|8|367|502| |1| |1b58e639449a55bc86294f46819f1db5ddf595273c180d8bfacd364298e17c51|2015-06-08 04:04:00.000|2015-06-08 04:59:31.810|2015-06-08 04:59:36.691|
17|MORELOS|1|CUERNAVACA NORTE|413|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |502| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|413|2|C|0|1|11|141|374|381|82|48|33|13|42|6|49|8|61|13|8|-|-|-|-|-|-|1|17|381|501| |1| |f3ea15ebeccb4240c72ab2baa452bbbe3ef48c099787746147df3b77f8d01213|2015-06-08 02:59:00.000|2015-06-08 04:03:30.959|2015-06-08 04:03:32.357|
17|MORELOS|1|CUERNAVACA NORTE|414|1|B|0|1|11|195|508|503|73|63|42|74|63|10|58|11|72|1|18|-|-|-|-|-|-|0|18|503|683| |1| |f9dc398c0350539abc3136b7658f731ee5be03944c77db3bd2738bacb49e3403|2015-06-08 04:02:00.000|2015-06-08 04:59:39.066|2015-06-08 04:59:42.271|
17|MORELOS|1|CUERNAVACA NORTE|414|1|C|0|1|11|193|509|516|70|68|58|80|59|13|62|14|52|4|14|-|-|-|-|-|-|0|22|516|683| |1| |1bd54d00698975ad55ae9958e9fe08ed8160054f5cf2431b25d4e8f397496a93|2015-06-08 04:03:00.000|2015-06-08 04:58:56.249|2015-06-08 04:58:59.395|
17|MORELOS|1|CUERNAVACA NORTE|415|1|B|0|2|11|58|123|130|21|35|13|18|16|1|7|7|3|0|4|-|-|-|-|-|-|0|5|130|167| |1| |3068f3a5505db492bb66ec19df34b7ca45c27a7af532029be2f86d5f1ddfff18|2015-06-07 23:02:00.000|2015-06-07 23:33:10.420|2015-06-07 23:33:15.364|
17|MORELOS|1|CUERNAVACA NORTE|416|1|B|0|1|11|186|427|430|37|38|30|30|74|8|77|19|67|5|14|-|-|-|-|-|-|Sin dato|30|429|594| |1| |a67997f2cc31403c3de1a463338d8f33672fe75987621c6c5eb233039cb17796|2015-06-08 03:02:00.000|2015-06-08 03:57:33.181|2015-06-08 04:09:16.196|
17|MORELOS|1|CUERNAVACA NORTE|416|1|C|0|1|11|182|428|432|51|63|39|33|67|4|64|7|62|4|14|-|-|-|-|-|-|Sin dato|24|432|593| |1| |4791d1ca74f97ed8b592b7e1f973110ce3686212ad2a7de9d6e0a49031087217|2015-06-08 02:25:00.000|2015-06-08 03:17:07.715|2015-06-08 03:17:11.076|
17|MORELOS|1|CUERNAVACA NORTE|416|2|C|0|1|11|202|407|412|45|40|29|30|84|7|70|13|51|5|18|-|-|-|-|-|-|Sin dato|19|411|593| |1| |2fa3292e8f6f2585da5b134fa1b42a0d1ccc652d4d3072484e67bda73d1c0986|2015-06-08 02:55:00.000|2015-06-08 03:58:21.837|2015-06-08 03:58:27.065|
17|MORELOS|1|CUERNAVACA NORTE|417|1|B|0|1|11|198|537|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|Sin dato|-|-|-|-|-|-|Sin dato|Sin dato|0|716| |1| |9e68b294d757295541bc35f653bafce3e700bc7f39ddeb4d9a606747bebfc217|2015-06-08 02:29:00.000|2015-06-08 03:30:18.406|2015-06-08 03:30:22.793|
17|MORELOS|1|CUERNAVACA NORTE|417|1|C|0|1|11|167|564|Sin dato|53|91|61|43|113|7|74|16|64|17|9|-|-|-|-|-|-|Sin dato|20|568|716| |1| |6c79d279dc1423d5c60c30a13f597de022a5d37b49074da41e7c9966c69ed6e7|2015-06-07 23:07:00.000|2015-06-07 23:41:39.152|2015-06-07 23:53:24.512|
17|MORELOS|1|CUERNAVACA NORTE|417|2|C|0|1|11|194|511|508|50|102|73|36|73|4|76|15|66|13|7|-|-|-|-|-|-|Sin dato|27|542|716| |1| |d9b1e9eb939da50c17961ecc7c9d00b6c59c523ed5baff80012a5942d8a7943f|2015-06-08 02:56:00.000|2015-06-08 03:59:59.074|2015-06-08 04:00:02.083|
17|MORELOS|1|CUERNAVACA NORTE|418|1|B|0|1|11|194|331|330|21|33|36|24|59|3|59|7|49|15|8|-|-|-|-|-|-|Sin dato|16|330|503| |1| |f5120e448c9557ccfc4da8968766cd9403ddde55d9b9da94548805be1ed6bac9|2015-06-08 05:11:00.000|2015-06-08 06:04:07.748|2015-06-08 06:04:10.697|
17|MORELOS|1|CUERNAVACA NORTE|418|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |502| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|418|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |502| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|419|1|B|0|2|11|216|528|529|41|112|117|28|54|7|37|23|42|11|18|-|-|-|-|-|-|0|39|529|726| |1| |274ce52cadb7fb7fcb5ba2f0caca53ec358d38c671e4aa5583632237173f131f|2015-06-08 05:20:00.000|2015-06-08 06:35:15.173|2015-06-08 06:35:19.296|
17|MORELOS|1|CUERNAVACA NORTE|419|1|C|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |725| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|420|1|B|0|2|11|182|249|255|39|22|40|19|14|3|31|7|55|5|3|-|-|-|-|-|-|0|17|255|414| |1| |b7b9e072d9780f0e38ee942d5641cbe38f489692bf37f68d5dc59a7c29239a54|2015-06-08 03:42:00.000|2015-06-08 04:54:44.000|2015-06-08 04:54:45.543|
17|MORELOS|1|CUERNAVACA NORTE|420|1|C|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |413| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|421|1|B|0|2|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |539| | | | | | | |
17|MORELOS|1|CUERNAVACA NORTE|422|1|B|0|2|11|303|403|410|44|49|36|51|35|7|40|30|77|10|6|-|-|-|-|-|-|0|35|420|693| |1| |9a7a93ecf90bfab1b3f2c37628e12539b1fa0ecf7ff18dfd9e6d0d01fc4bed81|2015-06-08 05:16:00.000|2015-06-08 06:29:15.390|2015-06-08 06:29:21.941|
17|MORELOS|1|CUERNAVACA NORTE|195|1|C|0| |11| | | | | | | | | | | | | | | | | | |-|-| | | |0|No identificada|0| | |2015-06-07 12:00:00.000|2015-06-08 19:37:42.286|2015-06-08 19:37:42.905|
17|MORELOS|1|CUERNAVACA NORTE|195|1|C|0| |11| | | | | | | | | | | | | | | | | | |-|-| | | |0|No identificada|0| | |2015-06-07 12:00:00.000|2015-06-08 19:00:51.240|2015-06-08 19:00:51.865|
17|MORELOS|1|CUERNAVACA NORTE|198|1|B|0| |11| | | | | | | | | | | | | | | | | | |-|-| | | |0|No identificada|0| | |2015-06-07 12:00:00.000|2015-06-08 19:39:44.441|2015-06-08 19:39:44.924|
17|MORELOS|1|CUERNAVACA NORTE|251|1|C|0| |11| | | | | | | | | | | | | | | | | | |-|-| | | |0|No identificada|0| | |2015-06-07 12:00:00.000|2015-06-08 19:41:40.060|2015-06-08 19:41:40.535|
17|MORELOS|1|CUERNAVACA NORTE|256|2|C|0| |11| | | | | | | | | | | | | | | | | | |-|-| | | |0|No identificada|0| | |2015-06-07 12:00:00.000|2015-06-08 19:29:57.691|2015-06-08 19:29:58.311|
17|MORELOS|1|CUERNAVACA NORTE|263|1|B|0| |11| | | | | | | | | | | | | | | | | | |-|-| | | |0|No identificada|0| | |2015-06-07 12:00:00.000|2015-06-08 19:35:20.248|2015-06-08 19:35:22.902|
17|MORELOS|1|CUERNAVACA NORTE|305|1|B|0| |11| | | | | | | | | | | | | | | | | | |-|-| | | |0|No identificada|0| | |2015-06-07 12:00:00.000|2015-06-08 19:56:39.521|2015-06-08 19:56:41.994|
17|MORELOS|2|CUERNAVACA ORIENTE|194|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |684| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|194|1|C|0|1|11|382|315|323|54|53|58|5|26|12|5|41|19|16|10|-|-|-|-|-|-|2|22|323|684| |1| |54c9898c1723853eb76a6f380f0647b911fab599e234d8797c21e296f69e86dd|2015-06-08 05:04:00.000|2015-06-08 05:06:21.117|2015-06-08 05:06:24.601|
17|MORELOS|2|CUERNAVACA ORIENTE|194|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |683| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|194|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |683| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|194|4|C|0|1|11|375|330|330|55|60|56|7|18|20|9|26|35|15|13|-|-|-|-|-|-|0|16|330|683| |1| |fe6410b1695f0d87ab620653e3e50ddbae60c5a9a8334b6bb355e0e3e37b487c|2015-06-08 10:15:00.000|2015-06-08 10:17:13.381|2015-06-08 10:17:16.847|
17|MORELOS|2|CUERNAVACA ORIENTE|195|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |598| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|195|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |598| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|195|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |597| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|195|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |597| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|196|1|B|0|1|11|393|347|347|51|61|56|11|24|13|9|26|39|14|16|-|-|-|-|-|-|0|27|347|721| |1| |c1dfd57dbf5f4ef597cfd7815e59dbb79eca1d3a58a067899f7bdb3446745590|2015-06-08 03:47:00.000|2015-06-08 03:48:01.808|2015-06-08 03:48:05.789|
17|MORELOS|2|CUERNAVACA ORIENTE|196|1|C|0|1|11|383|359|359|65|75|56|3|20|10|10|29|38|18|14|-|-|-|-|-|-|0|21|359|721| |1| |c74b99e6a8fa02b0aa6f194e4fa9b8f20bb7164ca93b29a7336f445a04fe9841|2015-06-08 07:50:00.000|2015-06-08 07:52:03.188|2015-06-08 07:52:08.178|
17|MORELOS|2|CUERNAVACA ORIENTE|196|2|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |720| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|196|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |720| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|197|1|B|0|1|11|353|330|348|66|43|79|1|21|9|4|42|37|15|7|-|-|-|-|-|-|Sin dato|24|348|669| |1| |9c471b02fd2b9519bbfe331a26d3ca55a5010050293f3114670258960f01cb9e|2015-06-08 06:40:00.000|2015-06-08 06:43:15.076|2015-06-08 06:43:20.745|
17|MORELOS|2|CUERNAVACA ORIENTE|197|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |669| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|197|2|C|0|1|11|376|306|310|50|46|78|2|16|6|7|29|28|13|16|-|-|-|-|-|-|Sin dato|19|310|668| |1| |3d944a1568e363bd6a35592b4df7ec4f5bb6edbc7a703bf90b09d9d34da78a1f|2015-06-08 06:11:00.000|2015-06-08 06:13:46.188|2015-06-08 06:13:55.573|
17|MORELOS|2|CUERNAVACA ORIENTE|197|3|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |668| | | | | | | |
17|MORELOS|2|CUERNAVACA ORIENTE|197|4|C|0|1|11|363|320|326|53|53|68|4|14|16|4|49|19|11|10|-|-|-|-|-|-|1|24|326|668| |1| |08c78e6ac4258d4624800e76d7a8bd30a17a4ad55213d3150ceee650c8c8f3f3|2015-06-08 07:29:00.000|2015-06-08 07:31:56.872|2015-06-08 07:32:02.042|
